Source File,ENTITY1,RELATIONSHIP_NAME,ENTITY2,FOREIGN_KEY,REFERENCED_KEY,CARDINALITY_RULE,RELATIONSHIP_LINK,CARDINALITY_RULE_DESCRIPTION,,,,,,
Logical_02341_Retail Transaction Change for Charities.csv,PartyAffiliation,is affiliated via,Party,PartyAffiliation.AffiliatedPartyID,Party.PartyID,many-to-one,PartyAffiliation->is affiliated via->Party,PartyAffiliation->many-to-one->Party,,,,,,
Logical_06310_Party Role View.csv,PartyAffiliation,is affiliated via,Party,PartyAffiliation.PartyID,Party.PartyID,many-to-one,PartyAffiliation->is affiliated via->Party,PartyAffiliation->many-to-one->Party,,,,,,
Logical_06310_Party Role View.csv,PartyAffiliation,is affiliated via,Party,PartyAffiliation.SubPartyID,Party.PartyID,many-to-one,PartyAffiliation->is affiliated via->Party,PartyAffiliation->many-to-one->Party,,,,,,
Logical_06320_Party Address and Contact View.csv,PartyAffiliation,is affiliated via,Party,PartyAffiliation.PartyID,Party.PartyID,many-to-one,PartyAffiliation->is affiliated via->Party,PartyAffiliation->many-to-one->Party,,,,,,
Logical_06320_Party Address and Contact View.csv,PartyAffiliation,is affiliated via,Party,PartyAffiliation.SubPartyID,Party.PartyID,many-to-one,PartyAffiliation->is affiliated via->Party,PartyAffiliation->many-to-one->Party,,,,,,
Logical_07019_Household view.csv,PartyAffiliation,is affiliated via,Party,PartyAffiliation.PartyID,Party.PartyID,many-to-one,PartyAffiliation->is affiliated via->Party,PartyAffiliation->many-to-one->Party,,,,,,
Logical_07019_Household view.csv,PartyAffiliation,is affiliated via,Party,PartyAffiliation.SubPartyID,Party.PartyID,many-to-one,PartyAffiliation->is affiliated via->Party,PartyAffiliation->many-to-one->Party,,,,,,
Logical_02341_Retail Transaction Change for Charities.csv,PartyAffiliation,categorizes,PartyAffiliationType,PartyAffiliation.PartyAffiliationTypeCode,PartyAffiliationType.PartyAffiliationTypeCode,many-to-one,PartyAffiliation->categorizes->PartyAffiliationType,PartyAffiliation->many-to-one->PartyAffiliationType,,,,,,
Logical_06320_Party Address and Contact View.csv,PartyAffiliation,categorizes,PartyAffiliationType,PartyAffiliation.PartyAffiliationTypeCode,PartyAffiliationType.PartyAffiliationTypeCode,many-to-one,PartyAffiliation->categorizes->PartyAffiliationType,PartyAffiliation->many-to-one->PartyAffiliationType,,,,,,
Logical_02341_Retail Transaction Change for Charities.csv,PartyAffiliation,is affiliated via,PartyRoleAssignment,PartyAffiliation.PartyRoleAssignmentID,PartyRoleAssignment.PartyRoleAssignmentID,many-to-one,PartyAffiliation->is affiliated via->PartyRoleAssignment,PartyAffiliation->many-to-one->PartyRoleAssignment,,,,,,
Logical_06310_Party Role View.csv,PartyAffiliationType,categorizes,PartyAffiliation,PartyAffiliation.PartyAffiliationTypeCode,PartyAffiliationType.PartyAffiliationTypeCode,one-to-many,PartyAffiliationType->categorizes->PartyAffiliation,PartyAffiliationType->one-to-many->PartyAffiliation,,,,,,
Logical_07000_Core Customer View.csv,PartyAffiliationType,categorizes,PartyAffiliation,PartyAffiliation.PartyAffiliationTypeCode,PartyAffiliationType.PartyAffiliationTypeCode,one-to-many,PartyAffiliationType->categorizes->PartyAffiliation,PartyAffiliationType->one-to-many->PartyAffiliation,,,,,,
Logical_07019_Household view.csv,PartyAffiliationType,categorizes,PartyAffiliation,PartyAffiliation.PartyAffiliationTypeCode,PartyAffiliationType.PartyAffiliationTypeCode,one-to-many,PartyAffiliationType->categorizes->PartyAffiliation,PartyAffiliationType->one-to-many->PartyAffiliation,,,,,,
Logical_07030 - Customer Segment Independent Characteristics.csv,PartyAffiliationType,categorizes,PartyAffiliation,PartyAffiliation.PartyAffiliationTypeCode,PartyAffiliationType.PartyAffiliationTypeCode,one-to-zero-or-many,PartyAffiliationType->categorizes->PartyAffiliation,PartyAffiliationType->one-to-zero-or-many->PartyAffiliation,,,,,,
Logical_02340_Retail Transaction Shipping View.csv,PartyContactMethod,is a,Address,PartyContactMethod.AddressID,Address.AddressID,one-to-zero-or-one,PartyContactMethod->is a->Address,PartyContactMethod->one-to-zero-or-one->Address,,,,,,
Logical_06310_Party Role View.csv,PartyContactMethod,is a,Address,PartyContactMethod.AddressID,Address.AddressID,many-to-zero-or-one,PartyContactMethod->is a->Address,PartyContactMethod->many-to-zero-or-one->Address,,,,,,
Logical_06320_Party Address and Contact View.csv,PartyContactMethod,is a,Address,PartyContactMethod.AddressID,Address.AddressID,many-to-zero-or-one,PartyContactMethod->is a->Address,PartyContactMethod->many-to-zero-or-one->Address,,,,,,
Logical_07030 - Customer Segment Independent Characteristics.csv,PartyContactMethod,is a,Address,Address.PartyContactMethodID,PartyContactMethod.PartyContactMethodID,one-to-zero-or-one,PartyContactMethod->is a->Address,PartyContactMethod->one-to-zero-or-one->Address,,,,,,
Logical_07602_Customer Order Delivery.csv,PartyContactMethod,is a,Address,PartyContactMethod.AddressID,Address.AddressID,many-to-one,PartyContactMethod->is a->Address,PartyContactMethod->many-to-one->Address,,,,,,
Logical_11100_Worker Macro View.csv,PartyContactMethod,Address,Address,PartyContactMethod.AddressID,Address.AddressID,zero-or-one-to-one,PartyContactMethod->Address->Address,PartyContactMethod->zero-or-one-to-one->Address,,,,,,
Logical_02340_Retail Transaction Shipping View.csv,PartyContactMethod,is a,ContactMethodType,PartyContactMethod.ContactMethodTypeCode,ContactMethodType.ContactMethodTypeCode,many-to-one,PartyContactMethod->is a->ContactMethodType,PartyContactMethod->many-to-one->ContactMethodType,,,,,,
Logical_06320_Party Address and Contact View.csv,PartyContactMethod,defines,ContactMethodType,PartyContactMethod.ContactMethodTypeCode,ContactMethodType.ContactMethodTypeCode,many-to-one,PartyContactMethod->defines->ContactMethodType,PartyContactMethod->many-to-one->ContactMethodType,,,,,,
Logical_07010_Customer Information_Extended View.csv,PartyContactMethod,categories,ContactMethodType,PartyContactMethod.ContactMethodTypeCode,ContactMethodType.ContactMethodTypeCode,many-to-one,PartyContactMethod->categories->ContactMethodType,PartyContactMethod->many-to-one->ContactMethodType,,,,,,
Logical_07019_Household view.csv,PartyContactMethod,categorizes,ContactMethodType,PartyContactMethod.ContactMethodTypeCode,ContactMethodType.ContactMethodTypeCode,many-to-one,PartyContactMethod->categorizes->ContactMethodType,PartyContactMethod->many-to-one->ContactMethodType,,,,,,
Logical_11100_Worker Macro View.csv,PartyContactMethod,ContactMethodType,ContactMethodType,PartyContactMethod.ContactMethodCode,ContactMethodType.ContactMethodCode,one-to-one,PartyContactMethod->ContactMethodType->ContactMethodType,PartyContactMethod->one-to-one->ContactMethodType,,,,,,
Logical_02340_Retail Transaction Shipping View.csv,PartyContactMethod,is a,ContactPurposeType,PartyContactMethod.ContactPurposeTypeCode,ContactPurposeType.ContactPurposeTypeCode,many-to-one,PartyContactMethod->is a->ContactPurposeType,PartyContactMethod->many-to-one->ContactPurposeType,,,,,,
Logical_06320_Party Address and Contact View.csv,PartyContactMethod,defines,ContactPurposeType,PartyContactMethod.ContactPurposeTypeCode,ContactPurposeType.ContactPurposeTypeCode,many-to-one,PartyContactMethod->defines->ContactPurposeType,PartyContactMethod->many-to-one->ContactPurposeType,,,,,,
Logical_07010_Customer Information_Extended View.csv,PartyContactMethod,defines,ContactPurposeType,PartyContactMethod.ContactPurposeTypeCode,ContactPurposeType.ContactPurposeTypeCode,many-to-one,PartyContactMethod->defines->ContactPurposeType,PartyContactMethod->many-to-one->ContactPurposeType,,,,,,
Logical_07019_Household view.csv,PartyContactMethod,defines,ContactPurposeType,PartyContactMethod.ContactPurposeTypeCode,ContactPurposeType.ContactPurposeTypeCode,many-to-one,PartyContactMethod->defines->ContactPurposeType,PartyContactMethod->many-to-one->ContactPurposeType,,,,,,
Logical_11100_Worker Macro View.csv,PartyContactMethod,ContactPurposeType,ContactPurposeType,PartyContactMethod.ContactPurposeTypeCode,ContactPurposeType.ContactPurposeTypeCode,one-to-one,PartyContactMethod->ContactPurposeType->ContactPurposeType,PartyContactMethod->one-to-one->ContactPurposeType,,,,,,
Logical_02340_Retail Transaction Shipping View.csv,PartyContactMethod,is a,EmailAddress,PartyContactMethod.EmailAddressID,EmailAddress.EmailAddressID,one-to-zero-or-one,PartyContactMethod->is a->EmailAddress,PartyContactMethod->one-to-zero-or-one->EmailAddress,,,,,,
Logical_06310_Party Role View.csv,PartyContactMethod,is a,EmailAddress,PartyContactMethod.EmailAddressID,EmailAddress.EmailAddressID,many-to-zero-or-one,PartyContactMethod->is a->EmailAddress,PartyContactMethod->many-to-zero-or-one->EmailAddress,,,,,,
Logical_06320_Party Address and Contact View.csv,PartyContactMethod,is a,EmailAddress,PartyContactMethod.EmailAddressID,EmailAddress.EmailAddressID,many-to-zero-or-one,PartyContactMethod->is a->EmailAddress,PartyContactMethod->many-to-zero-or-one->EmailAddress,,,,,,
Logical_07030 - Customer Segment Independent Characteristics.csv,PartyContactMethod,is a,EmailAddress,EmailAddress.PartyContactMethodID,PartyContactMethod.PartyContactMethodID,one-to-zero-or-one,PartyContactMethod->is a->EmailAddress,PartyContactMethod->one-to-zero-or-one->EmailAddress,,,,,,
Logical_07602_Customer Order Delivery.csv,PartyContactMethod,is a,EmailAddress,PartyContactMethod.EmailAddressID,EmailAddress.EmailAddressID,many-to-one,PartyContactMethod->is a->EmailAddress,PartyContactMethod->many-to-one->EmailAddress,,,,,,
Logical_11100_Worker Macro View.csv,PartyContactMethod,EmailAddress,EmailAddress,PartyContactMethod.EmailAddressID,EmailAddress.EmailAddressID,zero-or-one-to-one,PartyContactMethod->EmailAddress->EmailAddress,PartyContactMethod->zero-or-one-to-one->EmailAddress,,,,,,
Logical_06320_Party Address and Contact View.csv,PartyContactMethod,is part of,ISO3166-1Country,PartyContactMethod.ISO3166-1CountryCode,ISO3166-1Country.ISO3166-1CountryCode,many-to-one,PartyContactMethod->is part of->ISO3166-1Country,PartyContactMethod->many-to-one->ISO3166-1Country,,,,,,
Logical_07010_Customer Information_Extended View.csv,PartyContactMethod,is contacted via,Party,PartyContactMethod.PartyID,Party.PartyID,many-to-one,PartyContactMethod->is contacted via->Party,PartyContactMethod->many-to-one->Party,,,,,,
Logical_07010_Customer Information_Extended View.csv,PartyContactMethod,defines,PartyContactMethodType,PartyContactMethod.ContactMethodTypeCode,PartyContactMethodType.ContactMethodTypeCode,many-to-one,PartyContactMethod->defines->PartyContactMethodType,PartyContactMethod->many-to-one->PartyContactMethodType,,,,,,
Logical_06310_Party Role View.csv,PartyContactMethod,referenced by a PartyRoleAssignment,PartyRoleAssignment,PartyContactMethod.PartyRoleAssignmentID,PartyRoleAssignment.PartyRoleAssignmentID,many-to-one,PartyContactMethod->referenced by a PartyRoleAssignment->PartyRoleAssignment,PartyContactMethod->many-to-one->PartyRoleAssignment,,,,,,
Logical_06320_Party Address and Contact View.csv,PartyContactMethod,is contacted via,PartyRoleAssignment,PartyContactMethod.PartyRoleAssignmentID,PartyRoleAssignment.PartyRoleAssignmentID,many-to-one,PartyContactMethod->is contacted via->PartyRoleAssignment,PartyContactMethod->many-to-one->PartyRoleAssignment,,,,,,
Logical_07019_Household view.csv,PartyContactMethod,is connected via,PartyRoleAssignment,PartyContactMethod.PartyRoleAssignmentID,PartyRoleAssignment.PartyRoleAssignmentID,zero-or-many-to-one,PartyContactMethod->is connected via->PartyRoleAssignment,PartyContactMethod->zero-or-many-to-one->PartyRoleAssignment,,,,,,
Logical_11100_Worker Macro View.csv,PartyContactMethod,is contacted via,PartyRoleAssignment,PartyContactMethod.PartyRoleAssignmentID,PartyRoleAssignment.PartyRoleAssignmentID,many-to-one,PartyContactMethod->is contacted via->PartyRoleAssignment,PartyContactMethod->many-to-one->PartyRoleAssignment,,,,,,
Logical_06310_Party Role View.csv,PartyContactMethod,is a,SocialNetworkHandle,PartyContactMethod.SocialNetworkHandleID,SocialNetworkHandle.SocialNetworkHandleID,many-to-zero-or-one,PartyContactMethod->is a->SocialNetworkHandle,PartyContactMethod->many-to-zero-or-one->SocialNetworkHandle,,,,,,
Logical_06320_Party Address and Contact View.csv,PartyContactMethod,is a,SocialNetworkHandle,"PartyContactMethod.PartyRoleAssignmentID,PartyContactMethod.SocialNetworkUserID","SocialNetworkHandle.SocialNetworkID,SocialNetworkHandle.UserProfileID",many-to-zero-or-one,PartyContactMethod->is a->SocialNetworkHandle,PartyContactMethod->many-to-zero-or-one->SocialNetworkHandle,,,,,,
Logical_02340_Retail Transaction Shipping View.csv,PartyContactMethod,is a,SocialNetworkUser,PartyContactMethod.SocialNetworkUserID,SocialNetworkUser.SocialNetworkUserID,many-to-one,PartyContactMethod->is a->SocialNetworkUser,PartyContactMethod->many-to-one->SocialNetworkUser,,,,,,
Logical_02340_Retail Transaction Shipping View.csv,PartyContactMethod,is a,Telephone,PartyContactMethod.TelephoneID,Telephone.TelephoneID,one-to-zero-or-one,PartyContactMethod->is a->Telephone,PartyContactMethod->one-to-zero-or-one->Telephone,,,,,,
Logical_06310_Party Role View.csv,PartyContactMethod,is a,Telephone,PartyContactMethod.TelephoneID,Telephone.TelephoneID,many-to-zero-or-one,PartyContactMethod->is a->Telephone,PartyContactMethod->many-to-zero-or-one->Telephone,,,,,,
Logical_06320_Party Address and Contact View.csv,PartyContactMethod,is a,Telephone,PartyContactMethod.TelephoneID,Telephone.TelephoneID,many-to-zero-or-one,PartyContactMethod->is a->Telephone,PartyContactMethod->many-to-zero-or-one->Telephone,,,,,,
Logical_07030 - Customer Segment Independent Characteristics.csv,PartyContactMethod,is a,Telephone,Telephone.PartyContactMethodID,PartyContactMethod.PartyContactMethodID,one-to-zero-or-one,PartyContactMethod->is a->Telephone,PartyContactMethod->one-to-zero-or-one->Telephone,,,,,,
Logical_07602_Customer Order Delivery.csv,PartyContactMethod,is a,Telephone,PartyContactMethod.TelephoneID,Telephone.TelephoneID,many-to-one,PartyContactMethod->is a->Telephone,PartyContactMethod->many-to-one->Telephone,,,,,,
Logical_11100_Worker Macro View.csv,PartyContactMethod,Telephone,Telephone,PartyContactMethod.TelephoneID,Telephone.TelephoneID,zero-or-one-to-one,PartyContactMethod->Telephone->Telephone,PartyContactMethod->zero-or-one-to-one->Telephone,,,,,,
Logical_06310_Party Role View.csv,PartyContactMethod,is a,WebSite,PartyContactMethod.WebSiteID,WebSite.WebSiteID,many-to-zero-or-one,PartyContactMethod->is a->WebSite,PartyContactMethod->many-to-zero-or-one->WebSite,,,,,,
Logical_06320_Party Address and Contact View.csv,PartyContactMethod,is a,WebSite,PartyContactMethod.WebSiteID,WebSite.WebSiteID,many-to-zero-or-one,PartyContactMethod->is a->WebSite,PartyContactMethod->many-to-zero-or-one->WebSite,,,,,,
Logical_02350_Retail Transaction Restriction Validation View.csv,PartyIdentification,is captured from,Address,PartyIdentification.AddressID,Address.AddressID,many-to-one,PartyIdentification->is captured from->Address,PartyIdentification->many-to-one->Address,,,,,,
Logical_02330_Retail Transaction Tender Macro View.csv,PartyIdentification,provides,ExternalPartyIdentificationProvider,unknown,unknown,one-to-zero-or-many,PartyIdentification->provides->ExternalPartyIdentificationProvider,PartyIdentification->one-to-zero-or-many->ExternalPartyIdentificationProvider,,,,,,
Logical_02350_Retail Transaction Restriction Validation View.csv,PartyIdentification,is identified using,Party,PartyIdentification.PartyID,Party.PartyID,many-to-one,PartyIdentification->is identified using->Party,PartyIdentification->many-to-one->Party,,,,,,
Logical_06310_Party Role View.csv,PartyIdentification,is identified using,Party,PartyIdentification.PartyID,Party.PartyID,many-to-one,PartyIdentification->is identified using->Party,PartyIdentification->many-to-one->Party,,,,,,
Logical_07010_Customer Information_Extended View.csv,PartyIdentification,is affiliated via,Party,PartyIdentification.PartyID;PartyIdentification.PartyTypeID,Party.PartyID;Party.PartyTypeID,many-to-one,PartyIdentification->is affiliated via->Party,PartyIdentification->many-to-one->Party,,,,,,
Logical_02350_Retail Transaction Restriction Validation View.csv,PartyIdentification,categorizes,PartyIdentificationType,PartyIdentification.PartyIdentificationTypeCode,PartyIdentificationType.PartyIdentificationTypeCode,many-to-one,PartyIdentification->categorizes->PartyIdentificationType,PartyIdentification->many-to-one->PartyIdentificationType,,,,,,
